code	lc	product_name_bg	product_name_cs	product_name_de	product_name_en	product_name_es	product_name_et	product_name_fr	product_name_hr	product_name_hu	product_name_it	product_name_lt	product_name_lv	product_name_nl	product_name_pl	product_name_pt	product_name_ro	product_name_ru	product_name_sk	product_name_sl	product_name_sr	generic_name_bg	generic_name_cs	generic_name_de	generic_name_en	generic_name_es	generic_name_et	generic_name_fr	generic_name_hu	generic_name_it	generic_name_lt	generic_name_lv	generic_name_nl	generic_name_pl	generic_name_pt	generic_name_ro	generic_name_sk	generic_name_sl	generic_name_sr	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	origin_es	origin_fr	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_ar	ingredients_text_bg	ingredients_text_cs	ingredients_text_da	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_et	ingredients_text_fi	ingredients_text_fr	ingredients_text_hr	ingredients_text_hu	ingredients_text_it	ingredients_text_lt	ingredients_text_lv	ingredients_text_nl	ingredients_text_pl	ingredients_text_pt	ingredients_text_ro	ingredients_text_ru	ingredients_text_sk	ingredients_text_sl	ingredients_text_sr	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	fiber_prepared_value	fiber_prepared_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	iron_value	iron_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	cocoa_value	cocoa_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
7622210164018	en				Milka Noisette Chocolate Block 100G			Milka Noisette Chocolate Block 100G																																	100 g			Milka	milka		Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolates, Milk chocolates	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolates,en:milk-chocolates			France, United States	en:france,en:united-states			0																Sugar, cocoa butter, HAZELNUT paste, dried skimmed MILK, cocoa mass, dried whey (from MILK), MILK fat, emulsifier (SOYA lecithin), flavouring. MILK CHOCOLATE: MILK SOLIDS 18% MINIMUM. COCOA SOLIDS 30% MINIMUM.. MAY CONTAIN OTHER NUTS, WHEAT.																			Milk, Nuts, Soybeans	en:milk,en:nuts,en:soybeans	Gluten, Nuts	en:gluten,en:nuts		100g	100g					550	kcal			34	g			16	g			53	g			51	g			1.9	g			8	g			1	g			0.4	g					550	kcal																																												en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	29	e	18	1	31004	-5	-15	1	0		2017-11-10T00:00:00Z	Confectionery Products	GDSN	769696	2017-08-21T00:00:00Z	2020-02-27T00:00:00Z	Databases, database-usda, App - yuka, Apps
7622210656599	en													chocolate																														Milka,	milka		Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates, Chocolats au lait	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates,en:chocolats-au-lait			België	en:belgie			0																milk chocolate (alps milk), ingredients: sugar, cacao butter, cacao mass, skimmed milk powder, whey powder, sojalectinen, hazelnut paste				1.50 - 100113 0: www 3: Te 0% www 3. 152 1 wwwww CUMINK ROMIS 0: ..I 1.4 HAZELNOOT © FENAPPERIG 0: LHENGE 3: 1. 2. THERE M PUUR INTENS ..T TELE 28 ** 2 TE 1. 3.&quot; 1. 1 FABAN A CAFE EXTRA PUL EXTRA INTENS FYTDA BUL 1. 27						1,50 - 100113 0: www 3: Te 0% www 3, 152 1 wwwww CUMINK ROMIS 0: ,,I 1,4 HAZELNOOT © FENAPPERIG 0: LHENGE 3: 1, 2, THERE M PUUR INTENS ,,T TELE 28 ** 2 TE 1, 3,,quot, 1, 1 FABAN A CAFE EXTRA PUL EXTRA INTENS FYTDA BUL 1, 27									Milk	en:milk			null	100g	100g					532	kcal			30	g			17	g			59	g			58	g							6.5	g			0.37	g			0.148	g					532	kcal																																												en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	27	e	18	1	31004	-5	-15	1	0								App - yuka, Apps, App - InFood
7622300424695	en																																							80g		Plastic	en:plastic	Milka	milka		Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Bars covered with chocolate	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:bars,en:chocolate-candies,en:bars-covered-with-chocolate	Green Dot	en:green-dot	Australia, France, Serbia	en:australia,en:france,en:serbia	Spa	spa	0																"sladkor, kakavovo maslo, kakavova masa, posneto MLEKO v prahu, sirotka v NI lecitini), LESNIKOVA pasta, aroma. Mlečna čokolada vsebuje: kakavovi PSENICO. HE GIH MEMliječna čokolada s alpskim mlijekom. Sastojci: prahu, sirutka/surutka u prahu (iz MLIJEKA), MLIJEČNA mast, emulgator a. Mliječna čokolada sadrži: kakaovi dijelovi/ukupne suve materije kakao STO/KOSTUNJAVO VOCE/PLODOVE I PSENICU. RS Mlečna čokolada sa masa, obrano MLEKO u prahu, surutka u prahu (od MLEKA), MLEČNA mast, Mlečna čokolada sadrži: kakao delovi 33 % min. MOŽE DA SADRŽI DRUGO пада со алпско млеко. Состојки: шекер, какао путер, какао маса, ЛЕКО), МЛЕЧНА маст, емулгатор (СОЈА лецитини), паста од лешници, мин. 33%. МОЖЕ ДА СОДРЖИ ДРУГО ЈАТКАСТО ОВОШЈЕ И ПЧЕНИЦА. resit: sheqer, gjalpë kakaoje, mase kakaoje, QUMËSHT pluhur i skremuar, mulsifikator (lecitina SOJE), paste LAJTHIE, aromë. Çokollata e qumështit PËRMBAJË ARRA TE TJERA DHE GRURË. 30, 10000 Zagreb, Hrvatska. Uvoznik: NELT d.o.o. Istočno Sara e 80 g 7 622300 424695"																							null	100g	100g					530	kcal			29	g			18	g			59	g			58	g							6.3	g			0.37	g			0.148	g					530	kcal																													en:plastic															en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes	4	en:4-ultra-processed-food-and-drink-products	e	27	unknown				-5	-10	1	0								App - yuka, Apps
7622201492717	es					Choco Pause																				Oblea rellena sabor cacao recubierta con chocolate con leche														45 g	45 g			Milka	milka		Botanas, Snacks dulces, Galletas y pasteles, Galletas, Galletas de chocolate, Galletas con tableta de chocolate, Galletas de chocolate con leche, Galletas con tableta de chocolate con leche	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits,en:biscuit-with-a-chocolate-bar-covering,en:milk-chocolate-biscuits,es:galletas-con-tableta-de-chocolate-con-leche			España	en:spain			0																																								serving	100g					232	kcal																																					232	kcal																																												en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes		unknown			d	32	1	24016	-5	-15	1	0								
7622210745620	es					Milka con almendras																																		55gr	27,5g			Milka	milka		Botanas, Snacks dulces, Cacao y sus productos, Chocolates, Chocolates con leche, Chocolates con almendras, Chocalte con leche almendrado	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates,en:chocolates-with-almonds,en:milk-chocolates-with-almonds			Argentina	en:argentina			0		Brasil	en:brazil				Brasil	brasil									Azúcar, almendras 15%, manteca de cacao, leche entera en polvo, pasta de cacao, suero de leche en polvo, grasa anhidra de leche, emulsionantes: lecitina de soja/soya (INS 322), polirricinoleato de poliglicerol (INS 476), aromatizante idéntico al natural: (vainillina)																		Leche, Frutos de cáscara, Soja	en:milk,en:nuts,en:soybeans	Frutos de cáscara, Cacahuetes	en:nuts,en:peanuts		serving	100g	622	kJ			149	kcal			9	g			4.3	g			14	g			14	g			0.6	g			2.4	g			65	mg			26	mg					622	kJ			3.5	g	0.8	g	0	g	5.1	mg																																		en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	25	e	19	1	31018	-4	-15	1	0								App - Open Food Facts, Apps
7622210999221	en				Milka Lapte Alpin												Chocolat au lait																			"Ciocolată cu lapte alpin"				100 g	100g	de:Folie alimentara	de:folie-alimentara	Milka	milka		Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates	Cocoa Life	en:cocoa-life	Bulgaria, Romania	en:bulgaria,en:romania			0																sugar, cocoa butter, skimmed milk powder, ground cocoa powder, whey powder (milk), milk fat, emulsifier (lecithins, soya), paste, water chestnuts, the aroma, the dry matter of the cocoa: 30% minimum, may contain other nuts and wheat													"zahăr, unt de cacao, lapte praf degresat, masă cacao, zer praf (lapte), grăsime din lapte, emulsifiant (lecitine din soia), pastă de alune de pădure, aromă, Substanță uscată de cacao: 30% minimum, Poate contine alte fructe cu coajă lemnoasă şi grâu,"						Milk, Soybeans	en:milk,en:soybeans	Gluten, Nuts	en:gluten,en:nuts		100g	100g					539	kcal			31	g			19	g			57	g			55	g			2.3	g			6.5	g			0.28	g			0.112	g					539	kcal																											1	en:film	en:pp-5-polypropylene															en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	25	d	32		31004	-5	-1	0	0								App - yuka, Apps, App - InFood, App - smoothie-openfoodfacts
7622201823825	en				darkmilk			Darkmilk Chocolate																																85 g				Milka	milka		Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:dark-chocolates,en:dark-chocolate-bar			Canada	en:canada			0																																								100g	100g	2237	kJ			536	kcal			33	g			20	g			51	g			49	g			5.3	g			7.3	g			0.11	g			0.044	g					2237	kJ																																												en:chocolate-products	en:sugary-snacks,en:chocolate-products		unknown	e	21	e	15	1	31080	-5	-15	1	0								App - Yuka, Apps, App - smoothie-openfoodfacts
42343547	fr							Mousse																																75g				Milka	milka		Desserts, Desserts au chocolat, Mousses sucrées, Mousses au chocolat	en:desserts,en:chocolate-desserts,en:sweet-mousses,en:chocolate-mousses	Fabriqué en Belgique	en:made-in-belgium	France	en:france			0																				"Haselnusspaste, EmulgatŒ verarbeitete Schaummittel: Stickstoff KannSpuren Nüssen/Sdtalenfrü&ltenent• Müller Belgien. Milka isa trademarkofthe group 75 ge"																				100g	100g					171	kcal			6.4	g			4.1	g			22.8	g			21.9	g							5.1	g			0.1	g			0.04	g					171	kcal																																															unknown	c	7	d	22	1	39206	-5	-15	1	0								App - yuka, Apps
7622210590701	en							Choco moo'elleux																				gâteau moelleux aux pépites de chocolat au lait du pays alpin												140 g	28g	Cardboard	en:cardboard	Milka	milka		Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Cakes, Chocolate cakes	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:cakes,en:chocolate-cakes	Green Dot	en:green-dot	France	en:france	carrefour.fr,Carrefour market,Casino	carrefour-fr,carrefour-market,casino	0						lait du pays alpin										sugar, wheat flour, rapeseed oil, eggs, glucose-fructose syrup, stabilizer (glycerol), whole milk powder, cocoa paste, cocoa butter, cocoa powder 0,5 %, whey powder (from milk), baking powder (diphosphates, sodium carbonates), salt, emulsifiers (e471, soy lecithins), flavourings (contains milk), skimmed milk powder, thickener (xanthan gum),				"Sucre, farine de blé, huile de colza, oeufs, sirop de glucose-fructose, stabilisant (glycérol), lait entier en poudre, pâte de cacao, beurre de cacao, poudre de cacao 0,5 %, lactosérum en poudre (de lait), poudres à lever (diphosphates, carbonates de sodium), sel, émulsifiants (E471, lécithines de soja), arômes (contient lait), lait écrémé en poudre, épaississant (gomme de xanthane)."															Eggs, Gluten, Milk, Soybeans	en:eggs,en:gluten,en:milk,en:soybeans				100g	100g	1890	kJ			451	kcal			25	g			4.3	g			53	g			31	g			1.2	g			5.1	g			0.56	g			0.224	g					1890	kJ																											1	en:sleeve	en:cardboard	en:recycle		22	5	en:bag	en:plastic	en:recycle		0.2					https://www.milka.fr/produits/milka-choco-moo-elleux-140g	en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes	4	en:4-ultra-processed-food-and-drink-products	d	16	d	31		23585	-5	-11	1	0								App - yuka, Apps, App - InFood, App - smoothie-openfoodfacts
7622210604187	fr						Milka - MMMAX - Peanut Caramel	Milka - MMMAX - Cacahuète & Caramel				Milka - MMMAX - Peanut Caramel	Milka - MMMAX - Peanut Caramel	Milka - MMMAX - Peanut Caramel	Milka - MMMAX - Peanut Caramel												Alpi piimast valmistatud piimašokolaad maapähkleid (11%) sisaldava karamellitäidise (10%) ja maapähklitükke (1%) ning riisikrõpse (0,4%) sisaldava maapähklitäidisega (22%)	"Chocolat au lait du pays alpin fourré aux arachides (11%) dans une crème confiseur (10%) au caramel sur un fourrage (22%) à l'arachide avec éclats d'arachides (1%) et riz croustillant (0,4%)"			"Pieninis šokoladas iš Alpių pieno su žemės riešutais (11%) karamelės įdare (10%) ir žemės riešutų įdaru (22%) su žemės riešutų gabalėliais (1%) bei traškiais ryžiais (0,4%)"	"Piena šokolāde no Alpu piena ar zemesriekstiem (11%) karameļu pildījumā (10%) un zemesriekstu pildījumu (22%) ar zemesriekstu gabaliņiem (1%) un risu kraukšķiem (0,4%)"	Melkchocolade (van Alpenmelk) gevuld met pinda's (11%) in karamelcrème (10%) bovenop een pindacrèmevulling (22%) met pindastukjes (1%) en krokante rijst (0,4%)	"Czekolada mleczna z mleka alpejskiego z orzeszkami ziemnymi (11 %) w nadzieniu karmelowym (10 %) i nadzieniem z orzeszków ziemnych (22 %) z kawałkami orzeszków ziemnych (1 %) i ryżowymi chrupkami (0,4%)"						276 g	34,5 g	Plastique, PP 5 - Polypropylène, Feuille	en:plastic,en:pp-5-polypropylene,en:sheet	Milka,Mondelez	milka,mondelez		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Snacks, Légumineuses, Snacks sucrés, Cacao et dérivés, Confiseries, Fruits à coques et dérivés, Confiseries chocolatées, Fruits à coques, Bonbons de chocolat, Chocolats, Chocolats au lait, Fruits à coques enrobés de chocolat, Chocolats fourrés, Cacahuètes, Chocolats au caramel, Cacahuètes au chocolat, Cacahuètes enrobées d'un biscuit pour apéritif, Chocolats au lait fourrés, Chocolats au lait au caramel, Chocolats au riz, Chocolats au lait au riz"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:snacks,en:legumes,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:nuts-and-their-products,en:chocolate-candies,en:nuts,en:bonbons,en:chocolates,en:milk-chocolates,en:chocolate-covered-nuts,en:filled-chocolates,en:peanuts,en:caramel-chocolates,en:chocolate-covered-peanuts,en:coated-peanuts,en:filled-milk-chocolates,en:milk-chocolate-with-caramel,en:rice-chocolates,en:rice-milk-chocolates	Cocoa Life, Tidy man, Triman	en:cocoa-life,fr:tidy-man,fr:triman	Belgique, France	en:belgium,en:france	Magasins U,Delhaize,carrefour.fr,Leclerc,Carrefour,Auchan	magasins-u,delhaize,carrefour-fr,leclerc,carrefour,auchan	0		Non indiqué	en:unspecified															"Suhkur, MAAPÄHKLID, kakaovõi, palmiõli, lõssipulber (PIIMAST), vadakupulber (PIIMAST), kakaomass, glükoosisiirup, MAAPÄHKLIMASS (3%), PIIMARASV, glükoosi-fruktoosisiirup, MAAPÄHKLITÜKID, emulgaatorid (SOJALETSITIINID, E476, E471), riisijahu, SARAPUUPÄHKLIMASS, lõhna-ja maitseained, sool, happesuse regulaator (E500)."		Sucre, ARACHIDES, beurre de cacao, huile de palme, LAIT écrémé en poudre, lactosérum en poudre (de LAIT), pâte de cacao, sirop de glucose, pâte d'ARACHIDE 3%, BEURRE concentré, sirop de glucose-fructose, éclats d'ARACHIDES, émulsifiants (lécithines de SOJA, E476, E471), farine de riz, pâte de NOISETTE, arômes, sel, correcteur d'acidité (E500).				"Cukrus, ŽEMĖS RIEŠUTAI, kakavos sviestas, alyvpalmių aliejus, nugriebto PIENO milteliai, išrūgų milteliai (iš PIENO), trinta kakava, gliukozės sirupas, ŽEMĖS RIEŠUTŲ masė (3%), PIENO riebalai, gliukozės-fruktozės sirupas, ŽEMĖS RIEŠUTŲ gabalėliai, emulsikliai (SOJŲ lecitinai, E476, E471), ryžių miltai, LAZDYNŲ RIEŠUTŲ masė, kvapiosios medžiagos, druska, rūgštingumą reguliuojanti medžiaga (E500)."	"Cukurs, ZEMESRIEKSTI, kakao sviests, palmu eļļa, VAJPIENA pulveris, sūkalu pulveris (no PIENA), kakao masa, glikozes sīrups, ZEMESRIEKSTU masa (3%), PIENA tauki, glikozes-fruktozes sīrups, ZEMESRIEKSTU gabaliņi, emulgatori (SOJAS lecitini, E476, E471), risu milti, LAZDU RIEKSTU masa, aromatizētāji, pārtikas sāls, skābuma regulētājs (E500)."	Suiker, PINDA'S, cacaoboter, palmolie, magere MELKPOEDER, weipoeder (van MELK), cacaomassa, glucosestroop, PINDAPASTA 3%, MELKVET, glucose-fructosestroop, PINDASTUKJES, emulgatoren (SOJALECITHINEN, E476, E471), rijstbloem, HAZELNOOTPASTA, aroma's, zout, zuurteregelaar (E500).	"Cukier, ORZESZKI ZIEMNE, tłuszcz kakaowy, olej palmowy, odtłuszczone MLEKO w proszku, serwatka w proszku (z MLEKA), miazga kakaowa, syrop glukozowy, pasta z ORZESZKÓW ZIEMNYCH (3 %), tłuszcz MLECZNY, syrop glukozowo-fruktozowy, kawałki ORZESZKÓW ZIEMNYCH, emulgatory (lecytyny SOJOWE, E 476, E 471), mąka ryżowa, pasta z ORZECHÓW LASKOWYCH, aromaty, sól, regulator kwasowości (E 500)."								"Lait, Fruits à coque, Arachides, Soja"	en:milk,en:nuts,en:peanuts,en:soybeans	"Gluten, Fruits à coque"	en:gluten,en:nuts		100g	100g	2277	kJ			546	kcal			33	g			16	g			51	g			47	g			2.3	g			9.1	g			0.29	g			0.116	g					2277	kJ																											1	en:sheet	en:pp-5-polypropylene	en:discard														en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	25	d	22		31079	-5	-1	0	0	-10							App - yuka, Apps
7622210703569	en				Milka Mmmax Whole Hazelnuts										Mmmax Whole Hazelnuts chocolate brand																									270 g				Milka	milka		Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates, Chocolates with hazelnuts, Milk chocolate with whole hazelnuts	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates,en:chocolates-with-hazelnuts,en:milk-chocolate-with-whole-hazelnuts	Sustainably sourced cocoa	en:sustainably-sourced-cocoa	Canada, Poland	en:canada,en:poland			0																sugar, hazelnuts (17%), cocoa butter, skimmed milk powder, cocoa mass, whey powder (milk), milk fat, emulsifier (soya lecithin), hazelnut paste, flavouring, cocoa solids: 30% minimum in the alpine milk chocolate, milk solids: 18% minimum in the alpine milk chocolate, may contain other nuts and wheat																			Milk, Nuts, Soybeans	en:milk,en:nuts,en:soybeans	Gluten, Nuts	en:gluten,en:nuts		100g	100g					560	kcal			36	g			16	g			48	g			47	g			3.5	g			7.9	g			0.23	g			0.092	g					560	kcal																											1	en:wrapper	en:pp-5-polypropylene															en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	24	d	25		31004	-5	-8	0	0								App - yuka, Apps, App - InFood, App - smoothie-openfoodfacts
7622200007332	en				Strawberry Yogurt										Czekolada mleczna z mleka alpejskiego z nadzieniem o smaku truskawkowym (51%)																									100 g	20g	Plastic, Pp-polypropylene	en:plastic,en:pp-polypropylene	Milka	milka		Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolates, Milk chocolates, Milk chocolate with strawberry flavour filling	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:chocolates,en:milk-chocolates,en:milk-chocolate-with-strawberry-flavour-filling	Sustainably sourced cocoa	en:sustainably-sourced-cocoa	Australia, Canada, France, Poland, Portugal	en:australia,en:canada,en:france,en:poland,en:portugal	Spar	spar	0																sugar, palm oil whey powder cacao butter, skimmed milk powder cacao mass yoghurt powder, milk fat, strawberry pieces, emulsifiers (soy lecithin) hazeinut paste flavors inatural identical strawberry and yoghurt flavors artificial vanillin flavor contains min 30% of cacao solids contains milk and nuts											"cukier, olej palmowy, serwatka w proszku (z _mleka_), tłuszcz kakaowy, odtłuszczone _mleko_ w proszku, miazga kakaowa, tłuszcz _mleczny_, emulgatory (lecytyna _sojowa_, lecytyna słonecznikowa), glukoza, aromaty, pasta z _orzechów laskowych_, proszek truskawkowy (0,2 %), maltodekstryna, kwas (kwas cytrynowy), 
Może zawierać inne orzechy oraz pszenicę,"								Milk, Nuts, Soybeans	en:milk,en:nuts,en:soybeans	Gluten, Nuts	en:gluten,en:nuts		100g	100g	2304	kJ			552	kcal			34	g			20	g			57	g			56	g			1.2	g			4	g			0.23	g			0.092	g					2304	kJ																											1	en:wrapper	en:pp-5-polypropylene														www.milka.com	en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	26	d	25		31004	-5	-8	0	0								App - yuka, Apps, App - InFood, App - smoothie-openfoodfacts
3045140280902	en	Milka Raisins & Nuts		Trauben-Nuss	Trauben-Nuss			Chocolat noisette raisin														"Млечен шоколад с алпийско мляко със стафиди и лешници"						Chocolat au lait noisettes et raisins												100g	16,7g	Plastic, Pp-polypropylene, Stück, Tafel	en:plastic,en:pp-polypropylene,en:stuck,en:tafel	Milka	milka		Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates, Imbiss, Milchschokoladen, Schokoladen, Susser-snack, Milk chocolate with dried grapes and hazelnut pieces	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates,en:imbiss,en:milchschokoladen,en:schokoladen,en:susser-snack,en:milk-chocolate-with-dried-grapes-and-hazelnut-pieces	Made in Germany	en:made-in-germany	Austria, Bulgaria, Canada, France, Germany	en:austria,en:bulgaria,en:canada,en:france,en:germany	Lidl	lidl	0							D-28078 Bremen,Allemagne	d-28078-bremen,allemagne				"захар, стафиди 19%, какаово масло, обезмаслено мляко на прах, какаова маса, суроватка на прах (мляко), парченца лешници 5%, дехидратирана млечна мазнина, емулгатор (соев лецитин), лешникова паста, ароматизант"			"Zucker, getrocknete Weintrauben (19%), Kakaobutter, Magermilchpulver, Kakaomasse, Süßmolkenpulver (Milch), Haselnussstückchen (5%), Butterreinfett, Emulgator (Sojalecithin), Haselnussmasse, Aroma. Kakao: 30%"	Sugar, dried grapes (19 %), cocoa butter, cocoa mass, skimmed MILK powder, whey powder (from MILK), HAZELNUT pieces (5 %), MILK fat, emulsifier (SOYA lecithins), HAZELNUT paste, flavouring. Cocoa solids: 33 % minimum in the Alpine milk chocolate. Milk solids: 18 % minimum in the Alpine milk chocolate. MAY CONTAIN OTHER NUTS AND WHEAT.				Chocolat au lait des Alpes avec raisins sec et noisettes. Ingrédients: Sucre, raisins sec (18%) beurre de cacao, lait écrémé en poudre · pâte de cacao, iactosérum en poudre (de lait), noisettes (5%)·beurre concentré, pâte de noisettes, émulsifiant (lécithine de soja), arôme. Cacao : 30% minimum dans le chocolat au lait des Alpes															Milk, Nuts, Soybeans	en:milk,en:nuts,en:soybeans	"Gluten, Nuts, en:gluten  en:nuts"	en:gluten,en:nuts,en:en-gluten-en-nuts		100g	100g	2080	kJ			508	kcal			28	g			15	g			57	g			53	g			3	g			6.2	g			0.22	g			0.088	g					2080	kJ																													en:pp-5-polypropylene															en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	23	d	25		31004	-5	-8	0	0								App - InFood, App - Speisekammer, Apps, App - Yuka, App - smoothie-openfoodfacts
